age,gender,department,job_title,years_at_company,satisfaction_level,attrition,age_minus_tenure,maturity_satisfaction_interaction,loyalty_satisfaction_score
29,Male,Human Resources,Human Resources,10.0,0.25,0,19.0,7.25,2.5
49,Male,Research & Development,Laboratory Technician,4.0,0.25,1,45.0,12.25,1.0
29,Female,Research & Development,Healthcare Representative,8.0,1.0,1,21.0,29.0,8.0
54,Female,Research & Development,Research Director,20.0,1.0,0,34.0,54.0,20.0
58,Female,Research & Development,Research Director,9.0,0.25,0,49.0,14.5,2.25
55,Male,Research & Development,Research Director,7.0,1.0,0,48.0,55.0,7.0
36,Female,Sales,Sales Executive,5.0,0.5,0,31.0,18.0,2.5
31,Female,Sales,Sales Representative,1.0,0.75,1,30.0,23.25,0.75
30,Female,Sales,Sales Executive,3.0,0.25,0,27.0,7.5,0.75
31,Female,Research & Development,Research Director,3.0,0.5,0,28.0,15.5,1.5
34,Male,Research & Development,Research Scientist,4.0,0.25,0,30.0,8.5,1.0
31,Female,Research & Development,Research Scientist,1.0,0.5,1,30.0,15.5,0.5
27,Male,Research & Development,Laboratory Technician,5.0,0.25,0,22.0,6.75,1.25
36,Male,Research & Development,Laboratory Technician,10.0,1.0,0,26.0,36.0,10.0
36,Female,Sales,Sales Executive,3.0,0.25,0,33.0,9.0,0.75
47,Male,Research & Development,Research Scientist,6.0,1.0,0,41.0,47.0,6.0
25,Male,Sales,Sales Representative,3.0,0.25,1,22.0,6.25,0.75
37,Male,Research & Development,Laboratory Technician,6.0,0.75,0,31.0,27.75,4.5
56,Female,Research & Development,Research Scientist,3.0,0.25,0,53.0,14.0,0.75
47,Female,Research & Development,Research Director,20.0,0.75,0,27.0,35.25,15.0
32,Male,Sales,Sales Executive,4.0,1.0,0,28.0,32.0,4.0
34,Female,Research & Development,Laboratory Technician,5.0,0.5,0,29.0,17.0,2.5
41,Male,Research & Development,Research Scientist,4.0,0.75,0,37.0,30.75,3.0
40,Male,Research & Development,Laboratory Technician,8.0,0.75,0,32.0,30.0,6.0
31,Male,Sales,Sales Executive,13.0,1.0,0,18.0,31.0,13.0
46,Male,Sales,Sales Executive,7.0,1.0,1,39.0,46.0,7.0
39,Female,Research & Development,Laboratory Technician,1.0,0.25,1,38.0,9.75,0.25
31,Female,Research & Development,Manufacturing Director,10.0,0.5,1,21.0,15.5,5.0
45,Male,Research & Development,Healthcare Representative,7.0,0.25,0,38.0,11.25,1.75
31,Female,Human Resources,Human Resources,3.0,0.5,0,28.0,15.5,1.5
31,Male,Research & Development,Laboratory Technician,2.0,1.0,1,29.0,31.0,2.0
45,Male,Research & Development,Manufacturing Director,3.0,1.0,0,42.0,45.0,3.0
48,Male,Sales,Sales Executive,2.0,0.25,0,46.0,12.0,0.5
34,Female,Human Resources,Human Resources,2.0,0.75,1,32.0,25.5,1.5
40,Male,Research & Development,Research Director,9.0,0.5,0,31.0,20.0,4.5
53,Male,Research & Development,Research Director,9.0,0.5,0,44.0,26.5,4.5
49,Male,Research & Development,Healthcare Representative,3.0,0.75,0,46.0,36.75,2.25
40,Male,Research & Development,Research Scientist,3.0,0.75,0,37.0,30.0,2.25
44,Male,Research & Development,Research Scientist,5.0,0.5,0,39.0,22.0,2.5
33,Male,Sales,Sales Executive,4.0,0.25,0,29.0,8.25,1.0
34,Male,Sales,Sales Executive,13.0,0.25,0,21.0,8.5,3.25
30,Male,Sales,Sales Executive,2.0,0.75,0,28.0,22.5,1.5
42,Female,Research & Development,Laboratory Technician,12.0,1.0,0,30.0,42.0,12.0
44,Female,Sales,Sales Executive,1.0,0.75,0,43.0,33.0,0.75
30,Male,Research & Development,Research Scientist,1.0,0.75,0,29.0,22.5,0.75
57,Male,Research & Development,Research Scientist,12.0,0.75,0,45.0,42.75,9.0
49,Male,Research & Development,Healthcare Representative,8.0,0.5,0,41.0,24.5,4.0
34,Male,Research & Development,Research Director,14.0,0.25,0,20.0,8.5,3.5
28,Male,Sales,Sales Representative,3.0,0.75,1,25.0,21.0,2.25
29,Female,Sales,Sales Executive,5.0,0.5,1,24.0,14.5,2.5
34,Female,Sales,Sales Executive,15.0,0.5,1,19.0,17.0,7.5
35,Male,Sales,Sales Representative,1.0,0.75,0,34.0,26.25,0.75
24,Male,Research & Development,Laboratory Technician,0.0,0.25,1,24.0,6.0,0.0
24,Female,Sales,Sales Representative,1.0,0.5,0,23.0,12.0,0.5
44,Male,Research & Development,Manufacturing Director,2.0,0.75,0,42.0,33.0,1.5
29,Male,Sales,Sales Executive,10.0,0.75,0,19.0,21.75,7.5
30,Male,Human Resources,Human Resources,5.0,0.75,0,25.0,22.5,3.75
55,Male,Research & Development,Healthcare Representative,3.0,0.75,0,52.0,41.25,2.25
33,Female,Research & Development,Laboratory Technician,5.0,0.5,0,28.0,16.5,2.5
47,Female,Sales,Sales Executive,5.0,0.75,0,42.0,35.25,3.75
28,Male,Research & Development,Laboratory Technician,0.0,0.25,1,28.0,7.0,0.0
28,Male,Research & Development,Research Scientist,1.0,0.75,0,27.0,21.0,0.75
28,Male,Sales,Sales Executive,4.0,0.25,0,24.0,7.0,1.0
49,Female,Research & Development,Laboratory Technician,3.0,0.25,0,46.0,12.25,0.75
29,Female,Research & Development,Laboratory Technician,3.0,0.5,0,26.0,14.5,1.5
28,Male,Research & Development,Manufacturing Director,8.0,0.5,0,20.0,14.0,4.0
33,Male,Research & Development,Healthcare Representative,0.0,0.75,0,33.0,24.75,0.0
32,Male,Research & Development,Manager,5.0,1.0,0,27.0,32.0,5.0
54,Female,Research & Development,Manager,14.0,1.0,0,40.0,54.0,14.0
29,Male,Research & Development,Research Scientist,9.0,0.25,1,20.0,7.25,2.25
44,Male,Research & Development,Research Director,20.0,0.25,0,24.0,11.0,5.0
39,Female,Research & Development,Manufacturing Director,2.0,0.5,0,37.0,19.5,1.0
46,Female,Sales,Manager,13.0,0.5,0,33.0,23.0,6.5
35,Female,Research & Development,Healthcare Representative,11.0,0.5,0,24.0,17.5,5.5
23,Male,Research & Development,Laboratory Technician,4.0,0.75,0,19.0,17.25,3.0
40,Male,Research & Development,Laboratory Technician,5.0,0.25,1,35.0,10.0,1.25
34,Male,Sales,Sales Executive,10.0,0.75,0,24.0,25.5,7.5
31,Female,Research & Development,Research Scientist,7.0,0.75,1,24.0,23.25,5.25
50,Male,Research & Development,Research Director,21.5,1.0,0,28.5,50.0,21.5
34,Male,Sales,Sales Representative,11.0,0.75,0,23.0,25.5,8.25
42,Male,Research & Development,Laboratory Technician,1.0,0.5,0,41.0,21.0,0.5
37,Male,Research & Development,Research Scientist,10.0,1.0,0,27.0,37.0,10.0
29,Female,Research & Development,Healthcare Representative,7.0,0.25,0,22.0,7.25,1.75
33,Male,Research & Development,Manufacturing Director,5.0,0.5,0,28.0,16.5,2.5
45,Male,Research & Development,Research Scientist,5.0,1.0,0,40.0,45.0,5.0
42,Male,Research & Development,Healthcare Representative,20.0,1.0,0,22.0,42.0,20.0
40,Male,Sales,Sales Executive,8.0,0.25,0,32.0,10.0,2.0
33,Male,Research & Development,Laboratory Technician,15.0,0.75,0,18.0,24.75,11.25
40,Male,Human Resources,Manager,21.0,1.0,0,19.0,40.0,21.0
24,Male,Research & Development,Laboratory Technician,1.0,0.25,0,23.0,6.0,0.25
40,Male,Research & Development,Healthcare Representative,2.0,1.0,0,38.0,40.0,2.0
45,Male,Research & Development,Healthcare Representative,10.0,0.5,0,35.0,22.5,5.0
35,Female,Sales,Sales Representative,5.0,0.75,0,30.0,26.25,3.75
32,Female,Research & Development,Research Scientist,7.0,0.5,0,25.0,16.0,3.5
36,Male,Sales,Sales Representative,3.0,1.0,0,33.0,36.0,3.0
48,Female,Sales,Sales Executive,8.0,0.75,0,40.0,36.0,6.0
29,Male,Research & Development,Research Scientist,1.0,0.75,0,28.0,21.75,0.75
33,Male,Sales,Sales Executive,2.0,0.25,0,31.0,8.25,0.5
30,Male,Sales,Sales Executive,10.0,0.25,1,20.0,7.5,2.5
38,Male,Human Resources,Human Resources,6.0,0.75,0,32.0,28.5,4.5
35,Male,Research & Development,Laboratory Technician,3.0,0.25,0,32.0,8.75,0.75
30,Male,Sales,Sales Executive,4.0,0.5,0,26.0,15.0,2.0
35,Female,Research & Development,Laboratory Technician,1.0,0.25,1,34.0,8.75,0.25
53,Female,Research & Development,Manufacturing Director,21.5,1.0,1,31.5,53.0,21.5
38,Male,Research & Development,Manufacturing Director,5.0,0.5,1,33.0,19.0,2.5
32,Male,Research & Development,Research Scientist,6.0,0.25,0,26.0,8.0,1.5
48,Female,Research & Development,Research Scientist,8.0,0.25,0,40.0,12.0,2.0
34,Male,Research & Development,Research Scientist,1.0,1.0,0,33.0,34.0,1.0
55,Male,Sales,Manager,21.5,1.0,0,33.5,55.0,21.5
34,Male,Research & Development,Research Scientist,2.0,1.0,0,32.0,34.0,2.0
26,Female,Research & Development,Research Scientist,1.0,1.0,0,25.0,26.0,1.0
38,Male,Sales,Sales Executive,9.0,0.5,0,29.0,19.0,4.5
38,Female,Sales,Sales Executive,3.0,0.5,0,35.0,19.0,1.5
36,Female,Sales,Sales Executive,1.0,0.75,0,35.0,27.0,0.75
29,Male,Research & Development,Laboratory Technician,10.0,0.25,0,19.0,7.25,2.5
35,Female,Research & Development,Healthcare Representative,5.0,0.75,0,30.0,26.25,3.75
39,Male,Sales,Sales Executive,7.0,0.75,0,32.0,29.25,5.25
50,Male,Sales,Manager,1.0,0.75,0,49.0,37.5,0.75
36,Male,Research & Development,Laboratory Technician,3.0,0.25,0,33.0,9.0,0.75
42,Male,Research & Development,Manager,1.0,1.0,0,41.0,42.0,1.0
35,Male,Research & Development,Laboratory Technician,10.0,0.75,0,25.0,26.25,7.5
34,Male,Research & Development,Healthcare Representative,8.0,0.75,0,26.0,25.5,6.0
40,Female,Sales,Sales Executive,5.0,0.25,0,35.0,10.0,1.25
43,Male,Research & Development,Laboratory Technician,6.0,0.5,0,37.0,21.5,3.0
46,Male,Sales,Manager,21.5,0.25,0,24.5,11.5,5.375
22,Female,Research & Development,Research Scientist,4.0,0.75,0,18.0,16.5,3.0
50,Male,Research & Development,Healthcare Representative,21.5,0.75,0,28.5,37.5,16.125
32,Female,Research & Development,Research Scientist,3.0,1.0,0,29.0,32.0,3.0
44,Female,Research & Development,Research Director,21.5,1.0,0,22.5,44.0,21.5
30,Male,Research & Development,Research Scientist,6.0,0.5,0,24.0,15.0,3.0
45,Female,Research & Development,Laboratory Technician,10.0,0.25,0,35.0,11.25,2.5
45,Male,Sales,Sales Executive,10.0,0.25,0,35.0,11.25,2.5
31,Male,Sales,Sales Executive,5.0,0.25,0,26.0,7.75,1.25
36,Female,Research & Development,Manufacturing Director,3.0,0.75,0,33.0,27.0,2.25
34,Male,Research & Development,Manufacturing Director,9.0,1.0,0,25.0,34.0,9.0
49,Female,Research & Development,Laboratory Technician,9.0,0.25,0,40.0,12.25,2.25
39,Male,Research & Development,Manufacturing Director,7.0,0.25,0,32.0,9.75,1.75
27,Male,Research & Development,Laboratory Technician,7.0,0.25,0,20.0,6.75,1.75
35,Male,Research & Development,Research Scientist,16.0,0.25,0,19.0,8.75,4.0
28,Female,Research & Development,Manufacturing Director,5.0,0.25,0,23.0,7.0,1.25
21,Male,Research & Development,Research Scientist,2.0,1.0,0,19.0,21.0,2.0
18,Female,Sales,Sales Representative,0.0,1.0,1,18.0,18.0,0.0
47,Female,Human Resources,Manager,5.0,0.75,0,42.0,35.25,3.75
39,Male,Research & Development,Laboratory Technician,10.0,0.75,0,29.0,29.25,7.5
40,Female,Research & Development,Manufacturing Director,18.0,0.75,0,22.0,30.0,13.5
35,Female,Research & Development,Healthcare Representative,14.0,0.75,0,21.0,26.25,10.5
37,Male,Research & Development,Manufacturing Director,4.0,0.75,0,33.0,27.75,3.0
39,Female,Research & Development,Manufacturing Director,9.0,0.75,0,30.0,29.25,6.75
45,Female,Research & Development,Manufacturing Director,10.0,1.0,0,35.0,45.0,10.0
38,Female,Research & Development,Manufacturing Director,5.0,0.75,0,33.0,28.5,3.75
35,Male,Sales,Sales Executive,13.0,0.25,1,22.0,8.75,3.25
37,Female,Research & Development,Research Scientist,8.0,0.5,0,29.0,18.5,4.0
40,Female,Research & Development,Manufacturing Director,4.0,1.0,0,36.0,40.0,4.0
44,Male,Human Resources,Human Resources,10.0,1.0,0,34.0,44.0,10.0
48,Male,Research & Development,Manager,2.0,1.0,0,46.0,48.0,2.0
35,Male,Sales,Sales Executive,2.0,1.0,1,33.0,35.0,2.0
24,Female,Research & Development,Research Scientist,6.0,1.0,0,18.0,24.0,6.0
27,Female,Research & Development,Research Scientist,3.0,0.75,0,24.0,20.25,2.25
40,Male,Research & Development,Laboratory Technician,4.0,0.25,1,36.0,10.0,1.0
29,Male,Sales,Sales Executive,5.0,0.75,0,24.0,21.75,3.75
36,Female,Research & Development,Healthcare Representative,3.0,0.25,0,33.0,9.0,0.75
25,Male,Research & Development,Manufacturing Director,7.0,0.75,0,18.0,18.75,5.25
39,Male,Research & Development,Manufacturing Director,5.0,0.5,0,34.0,19.5,2.5
49,Female,Research & Development,Research Director,4.0,0.5,0,45.0,24.5,2.0
50,Female,Research & Development,Research Director,14.0,0.25,0,36.0,12.5,3.5
20,Female,Sales,Sales Representative,2.0,0.75,0,18.0,15.0,1.5
34,Female,Research & Development,Research Scientist,11.0,0.5,0,23.0,17.0,5.5
36,Male,Research & Development,Laboratory Technician,4.0,0.5,0,32.0,18.0,2.0
49,Female,Research & Development,Healthcare Representative,15.0,0.75,0,34.0,36.75,11.25
36,Male,Research & Development,Healthcare Representative,5.0,0.25,0,31.0,9.0,1.25
54,Female,Research & Development,Manager,10.0,0.75,0,44.0,40.5,7.5
43,Male,Research & Development,Research Director,14.0,0.75,0,29.0,32.25,10.5
35,Male,Sales,Sales Executive,11.0,1.0,1,24.0,35.0,11.0
38,Male,Research & Development,Research Scientist,13.0,1.0,0,25.0,38.0,13.0
29,Male,Sales,Sales Executive,10.0,0.5,0,19.0,14.5,5.0
33,Male,Sales,Sales Executive,6.0,1.0,0,27.0,33.0,6.0
32,Male,Research & Development,Research Scientist,9.0,0.5,0,23.0,16.0,4.5
31,Female,Sales,Sales Executive,10.0,1.0,0,21.0,31.0,10.0
49,Female,Research & Development,Laboratory Technician,2.0,0.25,0,47.0,12.25,0.5
38,Female,Research & Development,Laboratory Technician,4.0,0.5,0,34.0,19.0,2.0
47,Female,Sales,Manager,3.0,0.5,0,44.0,23.5,1.5
49,Male,Research & Development,Manager,8.0,0.75,0,41.0,36.75,6.0
41,Male,Sales,Sales Executive,2.0,0.75,0,39.0,30.75,1.5
20,Male,Sales,Sales Representative,2.0,0.25,0,18.0,5.0,0.5
33,Female,Sales,Sales Executive,6.0,1.0,0,27.0,33.0,6.0
36,Male,Research & Development,Healthcare Representative,3.0,0.75,0,33.0,27.0,2.25
44,Female,Human Resources,Human Resources,2.0,1.0,0,42.0,44.0,2.0
23,Male,Research & Development,Laboratory Technician,5.0,0.75,1,18.0,17.25,3.75
38,Female,Research & Development,Laboratory Technician,0.0,0.75,0,38.0,28.5,0.0
53,Male,Research & Development,Healthcare Representative,4.0,1.0,0,49.0,53.0,4.0
48,Female,Sales,Sales Representative,9.0,0.75,1,39.0,36.0,6.75
32,Male,Research & Development,Laboratory Technician,1.0,0.5,1,31.0,16.0,0.5
26,Male,Research & Development,Laboratory Technician,7.0,1.0,0,19.0,26.0,7.0
55,Male,Research & Development,Research Scientist,4.0,0.5,0,51.0,27.5,2.0
34,Male,Research & Development,Laboratory Technician,15.0,1.0,0,19.0,34.0,15.0
60,Male,Research & Development,Healthcare Representative,1.0,1.0,0,59.0,60.0,1.0
33,Male,Research & Development,Laboratory Technician,14.0,0.5,0,19.0,16.5,7.0
37,Male,Sales,Sales Executive,6.0,1.0,0,31.0,37.0,6.0
34,Female,Research & Development,Research Scientist,10.0,1.0,0,24.0,34.0,10.0
23,Male,Sales,Sales Representative,3.0,1.0,1,20.0,23.0,3.0
44,Female,Research & Development,Healthcare Representative,8.0,1.0,0,36.0,44.0,8.0
35,Male,Research & Development,Research Scientist,5.0,1.0,0,30.0,35.0,5.0
43,Male,Sales,Sales Executive,10.0,1.0,0,33.0,43.0,10.0
24,Male,Research & Development,Research Scientist,5.0,0.75,0,19.0,18.0,3.75
41,Male,Sales,Sales Executive,10.0,0.75,0,31.0,30.75,7.5
29,Female,Research & Development,Laboratory Technician,5.0,0.75,0,24.0,21.75,3.75
36,Female,Sales,Sales Representative,13.0,1.0,0,23.0,36.0,13.0
45,Male,Research & Development,Healthcare Representative,21.5,0.75,0,23.5,33.75,16.125
24,Male,Human Resources,Human Resources,1.0,0.75,1,23.0,18.0,0.75
47,Male,Sales,Sales Executive,21.5,0.75,1,25.5,35.25,16.125
26,Male,Research & Development,Laboratory Technician,3.0,0.75,0,23.0,19.5,2.25
45,Female,Research & Development,Research Director,21.0,0.5,0,24.0,22.5,10.5
31,Male,Research & Development,Laboratory Technician,5.0,0.75,0,26.0,23.25,3.75
41,Male,Human Resources,Human Resources,3.0,0.5,0,38.0,20.5,1.5
40,Female,Research & Development,Manufacturing Director,1.0,0.25,0,39.0,10.0,0.25
24,Male,Research & Development,Laboratory Technician,6.0,0.25,0,18.0,6.0,1.5
46,Male,Research & Development,Healthcare Representative,10.0,0.5,0,36.0,23.0,5.0
35,Male,Research & Development,Manufacturing Director,7.0,0.75,0,28.0,26.25,5.25
30,Male,Research & Development,Research Scientist,10.0,1.0,0,20.0,30.0,10.0
47,Male,Sales,Sales Executive,1.0,0.5,0,46.0,23.5,0.5
46,Male,Sales,Sales Executive,10.0,1.0,0,36.0,46.0,10.0
36,Male,Sales,Sales Executive,2.0,0.25,1,34.0,9.0,0.5
32,Male,Sales,Sales Executive,0.0,0.5,1,32.0,16.0,0.0
23,Female,Research & Development,Laboratory Technician,3.0,0.5,0,20.0,11.5,1.5
31,Female,Research & Development,Manufacturing Director,5.0,1.0,0,26.0,31.0,5.0
39,Male,Research & Development,Laboratory Technician,9.0,1.0,0,30.0,39.0,9.0
32,Male,Sales,Sales Executive,4.0,0.75,0,28.0,24.0,3.0
40,Male,Sales,Manager,21.0,0.5,0,19.0,20.0,10.5
45,Female,Human Resources,Human Resources,5.0,0.75,0,40.0,33.75,3.75
30,Female,Research & Development,Research Scientist,9.0,0.25,0,21.0,7.5,2.25
24,Male,Human Resources,Human Resources,2.0,1.0,0,22.0,24.0,2.0
30,Female,Human Resources,Human Resources,4.0,1.0,1,26.0,30.0,4.0
31,Male,Sales,Sales Executive,5.0,0.75,0,26.0,23.25,3.75
27,Female,Research & Development,Research Scientist,6.0,1.0,0,21.0,27.0,6.0
29,Female,Sales,Sales Representative,2.0,0.5,1,27.0,14.5,1.0
29,Male,Research & Development,Healthcare Representative,3.0,0.75,0,26.0,21.75,2.25
30,Male,Sales,Sales Executive,7.0,0.25,0,23.0,7.5,1.75
34,Male,Research & Development,Research Scientist,5.0,1.0,0,29.0,34.0,5.0
33,Female,Sales,Sales Executive,11.0,0.5,0,22.0,16.5,5.5
49,Female,Sales,Sales Executive,5.0,1.0,0,44.0,49.0,5.0
33,Female,Sales,Sales Executive,0.0,0.25,1,33.0,8.25,0.0
38,Female,Research & Development,Laboratory Technician,6.0,0.5,0,32.0,19.0,3.0
31,Male,Sales,Sales Executive,1.0,0.75,1,30.0,23.25,0.75
29,Female,Research & Development,Research Scientist,1.0,0.25,0,28.0,7.25,0.25
30,Male,Research & Development,Healthcare Representative,7.0,0.75,0,23.0,22.5,5.25
32,Male,Research & Development,Research Scientist,7.0,0.5,0,25.0,16.0,3.5
38,Male,Research & Development,Healthcare Representative,1.0,1.0,0,37.0,38.0,1.0
43,Male,Research & Development,Research Scientist,1.0,0.75,1,42.0,32.25,0.75
42,Male,Research & Development,Laboratory Technician,5.0,0.5,0,37.0,21.0,2.5
55,Male,Research & Development,Research Director,1.0,0.25,0,54.0,13.75,0.25
33,Male,Research & Development,Research Scientist,9.0,0.5,0,24.0,16.5,4.5
34,Male,Sales,Sales Executive,15.0,0.75,0,19.0,25.5,11.25
53,Female,Research & Development,Manufacturing Director,3.0,0.75,0,50.0,39.75,2.25
43,Male,Human Resources,Human Resources,9.0,1.0,0,34.0,43.0,9.0
34,Female,Sales,Sales Executive,2.0,1.0,0,32.0,34.0,2.0
21,Male,Sales,Sales Representative,1.0,0.5,1,20.0,10.5,0.5
38,Female,Research & Development,Laboratory Technician,5.0,0.75,0,33.0,28.5,3.75
22,Female,Research & Development,Laboratory Technician,1.0,0.25,1,21.0,5.5,0.25
31,Female,Sales,Sales Executive,12.0,1.0,0,19.0,31.0,12.0
51,Female,Research & Development,Manager,2.0,0.75,0,49.0,38.25,1.5
37,Male,Sales,Sales Executive,5.0,0.5,0,32.0,18.5,2.5
36,Male,Research & Development,Healthcare Representative,12.0,0.25,0,24.0,9.0,3.0
44,Male,Research & Development,Research Scientist,5.0,0.5,1,39.0,22.0,2.5
37,Male,Human Resources,Human Resources,10.0,0.5,0,27.0,18.5,5.0
35,Male,Sales,Sales Executive,10.0,1.0,1,25.0,35.0,10.0
33,Male,Research & Development,Research Scientist,10.0,0.25,0,23.0,8.25,2.5
39,Male,Research & Development,Research Director,4.0,0.75,0,35.0,29.25,3.0
46,Male,Sales,Sales Executive,2.0,0.5,0,44.0,23.0,1.0
40,Female,Research & Development,Laboratory Technician,4.0,0.25,0,36.0,10.0,1.0
42,Male,Research & Development,Healthcare Representative,0.0,0.25,0,42.0,10.5,0.0
35,Male,Research & Development,Manufacturing Director,7.0,1.0,0,28.0,35.0,7.0
38,Male,Human Resources,Human Resources,11.0,0.5,0,27.0,19.0,5.5
34,Male,Research & Development,Laboratory Technician,7.0,0.25,1,27.0,8.5,1.75
37,Male,Research & Development,Manufacturing Director,10.0,0.25,1,27.0,9.25,2.5
39,Male,Sales,Sales Executive,2.0,1.0,0,37.0,39.0,2.0
43,Male,Research & Development,Research Scientist,3.0,0.75,0,40.0,32.25,2.25
41,Male,Research & Development,Healthcare Representative,3.0,0.5,0,38.0,20.5,1.5
41,Female,Sales,Sales Executive,21.5,0.75,0,19.5,30.75,16.125
30,Female,Research & Development,Manufacturing Director,7.0,0.75,0,23.0,22.5,5.25
26,Female,Human Resources,Human Resources,5.0,0.5,1,21.0,13.0,2.5
46,Female,Research & Development,Healthcare Representative,9.0,0.5,1,37.0,23.0,4.5
40,Female,Research & Development,Healthcare Representative,5.0,1.0,0,35.0,40.0,5.0
58,Male,Sales,Manager,16.0,0.5,0,42.0,29.0,8.0
47,Female,Research & Development,Manufacturing Director,21.5,0.5,0,25.5,23.5,10.75
